,land,barr,mort,mcrun,A,He,Ho,Fis,Dps,Gst,Gstp,Djost
3279,ibr41,1500,25,3,8.7,0.657921335,0.578018576,0.123783757,0.062097701,0.044524726,0.063801569,0.012828887
3280,ibr41,1500,25,4,8.3,0.703580729,0.622916667,0.111072707,0.058328313,0.046398791,0.076938006,0.017450376
3281,ibr41,1500,25,5,8.2,0.700262137,0.622834646,0.111364481,0.06277439,0.0368312,0.136588206,0.029449855
3282,ibr41,1500,25,6,7.9,0.609193481,0.55265625,0.081663539,0.069113924,0.034937518,0.127851344,-0.002300117
3283,ibr41,1500,25,7,8.4,0.712192643,0.605255023,0.148715978,0.05327381,0.071202175,0.257221688,0.054902217
3284,ibr41,1500,25,8,7.9,0.66712255,0.581632653,0.123002674,0.064746835,0.064023392,0.144499668,0.029159491
3285,ibr41,1500,25,9,8.2,0.69525283,0.604784689,0.134933454,0.054817073,0.065181162,0.123034697,0.026476759
3286,ibr41,1500,50,0,8.3,0.696053173,0.599215071,0.137743789,0.053840361,0.05838421,0.176213614,0.037107052
3287,ibr41,1500,50,1,8.2,0.730258475,0.624961479,0.143905987,0.056082317,0.071856725,0.122590818,0.027476661
3288,ibr41,1500,50,2,7.6,0.669851375,0.604538088,0.092880475,0.065148026,0.044286242,0.024705732,0.016993488
3289,ibr41,1500,50,3,7.5,0.640591947,0.555365474,0.147115574,0.064133333,0.068584701,0.157216672,0.030605086
3290,ibr41,1500,50,4,8,0.701712468,0.618025078,0.120175172,0.0648125,0.052598469,0.15221505,0.031548612
3291,ibr41,1500,50,5,7.7,0.651038889,0.567762128,0.123305793,0.065633117,0.053272139,0.224551852,-0.00329512
3292,ibr41,1500,50,6,8.5,0.738855308,0.647504026,0.123051861,0.052352941,0.064267834,0.285079085,-0.011693562
3293,ibr41,1500,50,7,8.3,0.682479441,0.600491803,0.118850007,0.060256024,0.051361947,0.118452845,0.024970877
3294,ibr41,1500,50,8,8.5,0.6685662,0.582670906,0.140760742,0.049867647,0.067914044,0.149974683,0.123125958
3295,ibr41,1500,50,9,7.8,0.608458138,0.529199372,0.122424388,0.065224359,0.065035785,0.022816256,0.000378006
3296,ibr41,1500,75,0,8.6,0.68968629,0.559229535,0.195177057,0.039186047,0.132492192,0.306487757,0.057676661
3297,ibr41,1500,75,1,8.4,0.71404567,0.60124031,0.157298493,0.045565476,0.084207193,0.172212046,0.03821958
3298,ibr41,1500,75,2,7.9,0.670937309,0.585476551,0.122880517,0.064857595,0.071949397,0.064951761,0.037630482
3299,ibr41,1500,75,3,8.4,0.6997297,0.581481481,0.171035516,0.052276786,0.0620932,0.325364705,0.000426509
3300,ibr41,1500,75,4,8.1,0.671262604,0.568018721,0.149041638,0.053595679,0.093642859,0.255872184,-0.013620627
3301,ibr41,1500,75,5,8,0.664447114,0.543238994,0.17318699,0.05165625,0.102892071,0.304035107,0.049898728
3302,ibr41,1500,75,6,8.2,0.687734815,0.601913876,0.124299744,0.05472561,0.068814502,0.064643307,0.013383589
3303,ibr41,1500,75,7,8.4,0.65621676,0.560620915,0.141774436,0.050684524,0.09450141,0.090416294,0.018461082
3304,ibr41,1500,75,8,8.1,0.678346368,0.56128,0.173334184,0.05066358,0.11802703,0.279565603,0.004979499
3305,ibr41,1500,75,9,8,0.652306896,0.54599359,0.160522161,0.05159375,0.103466713,0.145698747,0.026375693
3306,ibr41,1500,100,0,8,0.686898567,0.475671406,0.309401826,0.026796875,0.244589053,0.563302862,0.117630232
3307,ibr41,1500,100,1,8.5,0.697315621,0.506307692,0.271894547,0.027367647,0.198491544,0.494449555,0.105504506
3308,ibr41,1500,100,2,8,0.743291996,0.534850863,0.287895911,0.018015625,0.252628067,0.733622634,0.172018052
3309,ibr41,1500,100,3,8.3,0.717849394,0.543973941,0.243710974,0.027274096,0.201715564,0.414934451,0.091255606
3310,ibr41,1500,100,4,8.2,0.712538795,0.529140127,0.255073111,0.026783537,0.198299675,0.602688236,0.127645937
3311,ibr41,1500,100,5,8.5,0.664033385,0.506832298,0.218846236,0.032220588,0.222634877,0.340026914,0.056954007
3312,ibr41,1500,100,6,8.1,0.609201686,0.450708661,0.25454063,0.038780864,0.213094722,0.501619212,0.089571787
3313,ibr41,1500,100,7,8.3,0.666408076,0.502728732,0.240137795,0.033463855,0.164112787,0.233464427,0.038952271
3314,ibr41,1500,100,8,7.7,0.680797178,0.516349206,0.239966659,0.038782468,0.176782158,0.406376808,0.084955379
3315,ibr41,1500,100,9,8.3,0.725487176,0.538325282,0.256312488,0.027379518,0.178802012,0.336672102,0.071191388
3316,ibr41,2250,0,0,7.7,0.576405069,0.501121795,0.124914134,0.061574675,0.074614085,0.071440893,-0.03794968
3317,ibr41,2250,0,1,8.2,0.67355858,0.566923077,0.157501766,0.053704268,0.08461058,0.265596145,0.05159068
3318,ibr41,2250,0,2,7.6,0.663970574,0.534104938,0.194848238,0.047763158,0.136713753,0.40343721,-0.008354787
3319,ibr41,2250,0,3,8.3,0.65025813,0.546948357,0.157835238,0.050828313,0.0894974,0.11578185,0.018815223
3320,ibr41,2250,0,4,8.3,0.650669957,0.551313756,0.157755593,0.05625,0.072336139,0.280777391,0.055855359
3321,ibr41,2250,0,5,8.6,0.676509278,0.590797546,0.124314863,0.054360465,0.063745123,0.040611802,0.009373096
3322,ibr41,2250,0,6,8.5,0.705879622,0.582780411,0.173686299,0.043279412,0.095272869,0.259415772,0.052647213
3323,ibr41,2250,0,7,8.6,0.704988902,0.570551181,0.187183207,0.041831395,0.116834127,0.236189652,0.044875425
3324,ibr41,2250,0,8,7.7,0.626135296,0.52528,0.160031562,0.05086039,0.099415699,0.306848228,-0.005204439
3325,ibr41,2250,0,9,8.6,0.709232137,0.597054264,0.160098336,0.049360465,0.070529128,0.196588581,0.038206729
3326,ibr41,2250,25,0,8.1,0.671246941,0.551805338,0.173151604,0.049861111,0.115233745,0.288856817,0.048645163
3327,ibr41,2250,25,1,7.4,0.65456321,0.536949686,0.171656107,0.051959459,0.104282301,0.054585714,0.0108148
3328,ibr41,2250,25,2,8,0.671224836,0.567350158,0.15493387,0.05334375,0.074205329,0.243947991,0.043483481
3329,ibr41,2250,25,3,8,0.548172802,0.457680251,0.14650758,0.06240625,0.097799303,0.165795997,0.013907756
3330,ibr41,2250,25,4,8.2,0.616733089,0.489093702,0.210801936,0.048460366,0.161492504,0.245004829,0.046312224
3331,ibr41,2250,25,5,8.2,0.637262191,0.554660348,0.126703323,0.054222561,0.08073453,0.211860761,0.038356266
3332,ibr41,2250,25,6,8.1,0.654244378,0.581240064,0.104023345,0.061219136,0.050770553,0.02911165,0.006684841
3333,ibr41,2250,25,7,7.9,0.634324002,0.525434439,0.167521455,0.052041139,0.093423022,0.169226581,0.029305714
3334,ibr41,2250,25,8,7.8,0.619360381,0.5228482,0.149895565,0.057211538,0.08792389,0.141384689,0.017075222
3335,ibr41,2250,25,9,8.7,0.67580862,0.523993808,0.221288262,0.038189655,0.158685843,0.470271801,0.097056526
3336,ibr41,2250,50,0,7.9,0.70350861,0.571224165,0.196617429,0.042136076,0.120934665,0.359359012,0.073969099
3337,ibr41,2250,50,1,8.3,0.677204708,0.561178248,0.170253715,0.050813253,0.107176709,0.233203555,0.046178986
3338,ibr41,2250,50,2,7.8,0.61407096,0.480094044,0.204953305,0.047403846,0.166762616,0.124969585,0.023471321
3339,ibr41,2250,50,3,8,0.666952869,0.572552167,0.137829312,0.052328125,0.098596926,0.230997944,0.043182392
3340,ibr41,2250,50,4,7.7,0.679387051,0.585915493,0.132957227,0.057483766,0.064562424,0.064656072,0.009223865
3341,ibr41,2250,50,5,8.7,0.655156589,0.531269841,0.181130494,0.03933908,0.112783249,0.003112568,0.003306859
3342,ibr41,2250,50,6,8.6,0.712724332,0.598420221,0.170668391,0.040770349,0.07826227,0.340241608,0.069653487
3343,ibr41,2250,50,7,8.5,0.67873113,0.526340694,0.224745104,0.032897059,0.169901829,0.350059857,0.067753218
3344,ibr41,2250,50,8,8.5,0.720604686,0.57015873,0.204348829,0.039485294,0.123857153,0.108417687,0.022604806
3345,ibr41,2250,50,9,8.2,0.659400604,0.549601276,0.165177872,0.048887195,0.107751161,0.311945249,0.056583097
3346,ibr41,2250,75,0,8.1,0.684376332,0.557299843,0.18485737,0.044753086,0.136604535,0.39240378,0.07518909
3347,ibr41,2250,75,1,7.9,0.64956785,0.542276423,0.164181137,0.048718354,0.103844816,0.265762404,0.050151581
3348,ibr41,2250,75,2,8.2,0.678620814,0.531570997,0.214239937,0.047088415,0.114328256,0.29544341,0.059968684
3349,ibr41,2250,75,3,7.6,0.627286091,0.482260597,0.222476185,0.042450658,0.174244543,0.292934066,0.050266872
3350,ibr41,2250,75,4,7.9,0.722830348,0.565635179,0.221158396,0.037373418,0.169314111,0.388292611,0.085689742
3351,ibr41,2250,75,5,8.5,0.713833885,0.564576803,0.213571085,0.039823529,0.143483192,0.433271633,0.09075918
3352,ibr41,2250,75,6,7.3,0.684716553,0.52453125,0.234945801,0.046078767,0.167240865,0.451689572,0.094114843
3353,ibr41,2250,75,7,7.7,0.688060621,0.526273885,0.236936216,0.035941558,0.177739278,0.520935717,0.112684565
3354,ibr41,2250,75,8,8.1,0.653428516,0.474885145,0.275151679,0.035987654,0.196212623,0.535132636,0.107608024
3355,ibr41,2250,75,9,8.3,0.666178864,0.478374233,0.284253288,0.030677711,0.208704877,0.480373656,0.097384747
3356,ibr41,2250,100,0,8.4,0.698042017,0.523274478,0.251163849,0.029925595,0.213416434,0.452417658,0.096926982
3357,ibr41,2250,100,1,8,0.659330566,0.4834375,0.251709822,0.03775,0.181319479,0.166081456,-0.018729231
3358,ibr41,2250,100,2,8.4,0.633340983,0.458132045,0.263646836,0.033735119,0.212406526,0.049855296,0.008612878
3359,ibr41,2250,100,3,8.3,0.676759645,0.479652997,0.291088027,0.027575301,0.274104599,0.568562122,0.123502059
3360,ibr41,2250,100,4,8.8,0.709353739,0.53081761,0.259245459,0.027002841,0.196507582,0.425365969,0.07169062
3361,ibr41,2250,100,5,8,0.619116639,0.483042789,0.210405121,0.042765625,0.163523454,0.173552167,0.027151312
3362,ibr41,2250,100,6,9.1,0.675006977,0.468453292,0.312694154,0.021978022,0.249010105,0.50429982,0.104446914
3363,ibr41,2250,100,7,7.3,0.699366864,0.503215434,0.278180361,0.028013699,0.234428623,0.567207842,0.117207092
3364,ibr41,2250,100,8,8.7,0.736293888,0.531478537,0.280967869,0.018304598,0.235519064,0.817168157,0.190249282
3365,ibr41,2250,100,9,8.7,0.713594929,0.507503828,0.297231275,0.023922414,0.230974557,0.697615171,0.157781231
3366,ibr41,3000,0,0,7.4,0.637322904,0.492694805,0.223467883,0.039273649,0.18314698,0.419311267,0.081392404
3367,ibr41,3000,0,1,8.2,0.700658654,0.502050473,0.284400961,0.023887195,0.232446796,0.681146155,0.152686621
3368,ibr41,3000,0,2,8,0.72587163,0.53984127,0.258840029,0.026703125,0.193770654,0.65063895,0.147901779
3369,ibr41,3000,0,3,8.3,0.66578142,0.498461538,0.251089393,0.030903614,0.187473827,0.491193145,0.08640466
3370,ibr41,3000,0,4,7.8,0.640438901,0.439047619,0.294862807,0.030064103,0.240092712,0.273208055,0.012277731
3371,ibr41,3000,0,5,7.9,0.695092002,0.499221184,0.28186439,0.030474684,0.22705972,0.508221271,0.108524923
3372,ibr41,3000,0,6,8.5,0.698955872,0.490143084,0.297442024,0.023823529,0.269179895,0.372097383,0.076735924
3373,ibr41,3000,0,7,8.7,0.69473703,0.493563579,0.29317655,0.024425287,0.201829247,0.420062672,0.087849743
3374,ibr41,3000,0,8,7.7,0.694137774,0.427608347,0.407412579,0.014659091,0.326426521,0.786466189,0.184717353
3375,ibr41,3000,0,9,7.9,0.703942727,0.502959502,0.283580035,0.025316456,0.237138396,0.682300783,0.145256286
3376,ibr41,3000,25,0,8.1,0.724941541,0.556012658,0.241005799,0.026867284,0.180562868,0.561158,0.123408167
3377,ibr41,3000,25,1,7.6,0.680336041,0.499685039,0.262938672,0.036776316,0.223991255,0.603669715,0.109789437
3378,ibr41,3000,25,2,8.2,0.646688319,0.40815047,0.374691514,0.023460366,0.336424045,0.708004225,0.155798119
3379,ibr41,3000,25,3,7.8,0.693586587,0.488993711,0.28941351,0.029903846,0.206657199,0.462974383,0.094065973
3380,ibr41,3000,25,4,8.3,0.670133157,0.487936508,0.268369549,0.028599398,0.227718277,0.377470189,0.076103692
3381,ibr41,3000,25,5,8,0.647039463,0.500970874,0.218457835,0.036546875,0.177240035,0.139755483,0.02662559
3382,ibr41,3000,25,6,7.8,0.621778307,0.420352564,0.295982539,0.027451923,0.272794044,0.352167417,-0.054461952
3383,ibr41,3000,25,7,8.4,0.712996015,0.515203762,0.277593528,0.021264881,0.2280576,0.564464526,0.122555064
3384,ibr41,3000,25,8,8.6,0.685469195,0.528209192,0.233025979,0.033837209,0.164652569,0.512898139,0.105492469
3385,ibr41,3000,25,9,8,0.69287651,0.490824261,0.282863361,0.026265625,0.230681484,0.613894758,0.123419426
3386,ibr41,3000,50,0,7.1,0.671120152,0.422770701,0.365548512,0.020211268,0.334364039,0.402817376,0.079527403
3387,ibr41,3000,50,1,8.1,0.699264084,0.494200627,0.289471415,0.023765432,0.277063984,0.639241828,0.132354028
3388,ibr41,3000,50,2,8.4,0.723431091,0.536507937,0.256084921,0.026235119,0.224728498,0.685828596,0.152089596
3389,ibr41,3000,50,3,8.3,0.706878734,0.535548686,0.250921757,0.033222892,0.18813861,0.595892721,0.132988173
3390,ibr41,3000,50,4,8.2,0.708212265,0.503426791,0.288513954,0.028521341,0.246935349,0.56249807,0.122603118
3391,ibr41,3000,50,5,7.9,0.613612477,0.472626582,0.211502221,0.038813291,0.197930726,0.129278127,0.018814908
3392,ibr41,3000,50,6,8.5,0.670945399,0.52,0.216467416,0.039176471,0.166628747,0.158724857,0.026779709
3393,ibr41,3000,50,7,8.3,0.694793435,0.519092332,0.251077563,0.032786145,0.202406143,0.556946573,0.120814571
3394,ibr41,3000,50,8,8.2,0.616778035,0.458702532,0.244917686,0.031966463,0.175954152,0.164193093,0.019429011
3395,ibr41,3000,50,9,7.8,0.661160291,0.42433281,0.378298891,0.02525641,0.319261936,0.463644434,0.100354284
3396,ibr41,3000,75,0,8,0.710445409,0.476377953,0.332653094,0.018203125,0.281554454,0.829129794,0.192073603
3397,ibr41,3000,75,1,8.4,0.673583111,0.508188976,0.246641318,0.031324405,0.206525898,0.469201511,0.096480865
3398,ibr41,3000,75,2,7.9,0.633803739,0.467656766,0.252460726,0.034398734,0.19368654,0.304395921,-0.009000432
3399,ibr41,3000,75,3,7.9,0.690541232,0.525247525,0.249406169,0.03085443,0.186418089,0.328072606,0.064509022
3400,ibr41,3000,75,4,8.4,0.719002212,0.544189602,0.243518429,0.029508929,0.188459775,0.243132707,0.049092752
3401,ibr41,3000,75,5,8.1,0.688845567,0.508675799,0.260769353,0.029938272,0.208855231,0.548580408,0.115827419
3402,ibr41,3000,75,6,7.7,0.691219073,0.507619048,0.27122869,0.026282468,0.235901499,0.626913408,0.139260247
3403,ibr41,3000,75,7,8.2,0.71610412,0.506634304,0.29529308,0.021509146,0.240320005,0.762357213,0.17603233
3404,ibr41,3000,75,8,8.1,0.705624875,0.509576138,0.278104056,0.027808642,0.242908107,0.736880755,0.168182895
3405,ibr41,3000,75,9,8.6,0.725108323,0.528419453,0.27224126,0.022572674,0.223654377,0.711028739,0.161769373
3406,ibr41,3000,100,0,8.3,0.64695577,0.486698718,0.241765739,0.031506024,0.198403633,0.374172667,-0.010022854
3407,ibr41,3000,100,1,7.8,0.642038285,0.457594937,0.285201229,0.035689103,0.21066407,0.41416735,0.082243491
3408,ibr41,3000,100,2,7.8,0.703419888,0.502572347,0.281174825,0.024182692,0.225982763,0.359499845,0.072545308
3409,ibr41,3000,100,3,8.3,0.715456787,0.523400936,0.263931172,0.028192771,0.206788562,0.524719238,0.109829968
3410,ibr41,3000,100,4,8.2,0.687989088,0.508373591,0.254994812,0.027240854,0.192535126,0.55034963,0.113913628
3411,ibr41,3000,100,5,8.3,0.718594582,0.491969697,0.313310111,0.016581325,0.253433933,0.673445436,0.140268744
3412,ibr41,3000,100,6,7.8,0.671663938,0.502839117,0.250386978,0.033766026,0.218479842,0.323641509,0.064679621
3413,ibr41,3000,100,7,8.3,0.738115118,0.540255591,0.266860435,0.024864458,0.194714855,0.708418122,0.157295775
3414,ibr41,3000,100,8,8.4,0.699086166,0.49682035,0.289823232,0.02297619,0.234348089,0.648192476,0.141630814
3415,ibr41,3000,100,9,8.6,0.728926761,0.528018576,0.288439342,0.022877907,0.247981191,0.735106539,0.170082589
3416,ibr42,0,0,0,8.6,0.574710915,0.508040936,0.097769097,0.074898256,0.034739441,0.076586478,0.009874801
3417,ibr42,0,0,1,8.4,0.657078608,0.56778626,0.135400257,0.07139881,0.031380344,0.038599671,0.007885838
3418,ibr42,0,0,2,8.3,0.640007622,0.60690184,0.051952288,0.079593373,0.015149515,0.030709318,0.007027819
3419,ibr42,0,0,3,8.9,0.669279875,0.591297935,0.115621133,0.064985955,0.040843173,0.104971757,0.021281256
3420,ibr42,0,0,4,8.2,0.675450827,0.594510386,0.121005548,0.07007622,0.047118991,0.133537645,0.028045545
3421,ibr42,0,0,5,8.1,0.649576976,0.588410104,0.09208177,0.074953704,0.039962862,0.029576204,0.005949519
3422,ibr42,0,0,6,8.5,0.686105853,0.625851393,0.089647293,0.071176471,0.022182819,0.082506762,0.016759625
3423,ibr42,0,0,7,8.6,0.658721371,0.59591528,0.095523185,0.071162791,0.027832208,0.091637504,0.018652522
3424,ibr42,0,0,8,8.4,0.690998473,0.622374429,0.10035965,0.069970238,0.027963788,0.096124403,0.019831324
3425,ibr42,0,0,9,8.1,0.674508584,0.588936782,0.127153469,0.080632716,0.025964796,0.042192408,0.010409217
3426,ibr42,0,25,0,8.4,0.719253376,0.656528418,0.086203281,0.072544643,0.019716764,0.063009917,0.01362131
3427,ibr42,0,25,1,8.2,0.647738054,0.594753086,0.080192708,0.07660061,0.027820546,0.035108302,0.007768228
3428,ibr42,0,25,2,8.1,0.59440512,0.530044843,0.10591352,0.079290123,0.029816138,0.024912883,0.003262803
3429,ibr42,0,25,3,8.6,0.66817668,0.599694656,0.104637536,0.070712209,0.026112602,0.03800231,0.009943713
3430,ibr42,0,25,4,8.5,0.66774288,0.600914634,0.098941391,0.069029412,0.031798857,0.105755152,0.02105729
3431,ibr42,0,25,5,8,0.656783818,0.584210526,0.110075952,0.080921875,0.02435886,0.028295443,0.007357803
3432,ibr42,0,25,6,7.9,0.662073579,0.581391831,0.122875677,0.074873418,0.034739266,0.128181847,0.025482765
3433,ibr42,0,25,7,7.7,0.668155877,0.601969697,0.0974622,0.076834416,0.037771088,0.133407215,0.000839105
3434,ibr42,0,25,8,8.3,0.700638353,0.62760181,0.101993928,0.070873494,0.033126212,0.089979954,0.016200973
3435,ibr42,0,25,9,8.8,0.682470172,0.625416036,0.082762299,0.070198864,0.022101869,0.054046196,0.011324939
3436,ibr42,0,50,0,7.8,0.735277867,0.666156202,0.091956097,0.075304487,0.030760799,0.056687671,0.01409122
3437,ibr42,0,50,1,7.5,0.654830868,0.594002999,0.094423915,0.0851,0.029925335,0.006942764,0.004082439
3438,ibr42,0,50,2,7.6,0.607642328,0.529215116,0.132181785,0.079325658,0.049998195,0.068220383,0.01312594
3439,ibr42,0,50,3,8.3,0.6893766,0.62124031,0.097767347,0.069322289,0.033144077,0.075342943,0.017219596
3440,ibr42,0,50,4,8.1,0.605986487,0.533333333,0.115260733,0.0725,0.045700527,0.101064278,0.017875432
3441,ibr42,0,50,5,8.1,0.677748578,0.610900474,0.100678733,0.069861111,0.030294914,0.081871821,0.015029854
3442,ibr42,0,50,6,8.5,0.727234019,0.638449848,0.121786709,0.064205882,0.045903214,0.171399973,0.036881106
3443,ibr42,0,50,7,8.4,0.693197515,0.625692308,0.096874909,0.071845238,0.037535743,0.062171794,0.013523882
3444,ibr42,0,50,8,8.1,0.714138774,0.624090909,0.125761643,0.06779321,0.040637203,0.182264273,0.038247691
3445,ibr42,0,50,9,7.6,0.583588332,0.516390977,0.109718688,0.0821875,0.033976055,0.032852708,0.004114765
3446,ibr42,0,75,0,7.5,0.675822601,0.587975647,0.131983449,0.066116667,0.072176303,0.213644269,0.044497003
3447,ibr42,0,75,1,8.7,0.698271517,0.623394495,0.105626606,0.059741379,0.055821478,0.156781819,0.032382929
3448,ibr42,0,75,2,7.8,0.659889109,0.569631902,0.13502012,0.066858974,0.055563753,0.130824519,0.022969995
3449,ibr42,0,75,3,7.9,0.694364549,0.607046477,0.122999613,0.068908228,0.050042333,0.112371401,0.022470336
3450,ibr42,0,75,4,7.8,0.68583332,0.610566616,0.110169846,0.060625,0.06298853,0.210180316,0.041406698
3451,ibr42,0,75,5,7.6,0.657411889,0.571517028,0.129901144,0.069917763,0.056480773,0.081876971,0.016698192
3452,ibr42,0,75,6,7.6,0.653266984,0.564759036,0.131446922,0.06875,0.068698019,0.110332815,0.021701938
3453,ibr42,0,75,7,7.5,0.619229161,0.545285935,0.115678453,0.071583333,0.060178256,0.156279461,0.027170417
3454,ibr42,0,75,8,8,0.671849698,0.575565611,0.143150462,0.06059375,0.069158166,0.214731536,0.040530731
3455,ibr42,0,75,9,8.2,0.631788861,0.541448382,0.141675295,0.063338415,0.056433891,0.100409955,0.018902735
3456,ibr42,0,100,0,8.4,0.683643292,0.485736677,0.274121425,0.027410714,0.228675283,0.346337002,0.036710408
3457,ibr42,0,100,1,7.8,0.560833234,0.407704403,0.25109845,0.048461538,0.207167091,0.206108216,0.015905973
3458,ibr42,0,100,2,8.4,0.684551997,0.522121212,0.235112966,0.037366071,0.184010792,0.412855276,0.085439018
3459,ibr42,0,100,3,8,0.683212814,0.473773006,0.308922782,0.0286875,0.253676515,0.549423785,0.118228408
3460,ibr42,0,100,4,8.8,0.707247839,0.531240658,0.247692108,0.037528409,0.178894921,0.175785794,0.037852274
3461,ibr42,0,100,5,8.4,0.700968893,0.488357257,0.300956861,0.020491071,0.259958815,0.670308818,0.147685334
3462,ibr42,0,100,6,8.1,0.621507441,0.496166134,0.19176707,0.044459877,0.161205386,0.159951955,0.029809745
3463,ibr42,0,100,7,8.4,0.704171792,0.562709285,0.195618145,0.035044643,0.155151792,0.41156639,0.082317612
3464,ibr42,0,100,8,8.2,0.713468296,0.546676971,0.23182537,0.032088415,0.180849747,0.470216642,0.08848069
3465,ibr42,0,100,9,8.6,0.69622164,0.488989442,0.299932112,0.021773256,0.246332515,0.71591631,0.15185043
3466,ibr42,750,0,0,8.6,0.644870546,0.58033033,0.095960172,0.073139535,0.02352805,0.072337846,0.013318073
3467,ibr42,750,0,1,8.3,0.678915683,0.602089552,0.110762774,0.070963855,0.033871488,0.086068822,0.016809603
3468,ibr42,750,0,2,7.6,0.677461329,0.61941896,0.086030815,0.086726974,0.01525231,0.033665182,0.007424525
3469,ibr42,750,0,3,7.9,0.615536343,0.541409692,0.116409949,0.081882911,0.027146566,0.04653671,0.00742541
3470,ibr42,750,0,4,7.7,0.645583855,0.576968796,0.106413316,0.081720779,0.02733215,0.064772995,0.011509175
3471,ibr42,750,0,5,8,0.676638801,0.597147147,0.119003088,0.075640625,0.032486424,0.05845881,0.012358044
3472,ibr42,750,0,6,8.4,0.638524391,0.566114458,0.102981889,0.070639881,0.036661707,0.104536378,0.016064554
3473,ibr42,750,0,7,8.6,0.701137956,0.626548673,0.107917567,0.073226744,0.027198603,0.073680309,0.015395562
3474,ibr42,750,0,8,8.1,0.67145892,0.618597997,0.076733253,0.08162037,0.025028368,0.064777213,0.013340668
3475,ibr42,750,0,9,8.4,0.699158731,0.627627628,0.099073208,0.069345238,0.035085628,0.145284189,0.029662707
3476,ibr42,750,25,0,8.8,0.679759711,0.620592824,0.088359651,0.065767045,0.027815546,0.107198643,0.021262019
3477,ibr42,750,25,1,7.6,0.655074669,0.590840841,0.095149157,0.082450658,0.026454951,0.004015333,0.002347971
3478,ibr42,750,25,2,8.2,0.642858398,0.563020031,0.130506949,0.072393293,0.034778317,0.058838361,0.011326502
3479,ibr42,750,25,3,8.1,0.699347309,0.590975255,0.153819911,0.070231481,0.046350315,0.151628798,0.031783281
3480,ibr42,750,25,4,8.2,0.614179306,0.553982301,0.092120057,0.077515244,0.037117703,0.025923218,0.003026302
3481,ibr42,750,25,5,8.2,0.642225432,0.585889571,0.085996167,0.071463415,0.033120957,0.016464837,0.004082011
3482,ibr42,750,25,6,8.3,0.685849044,0.624508321,0.08736162,0.069126506,0.040225321,0.116719828,0.023208644
3483,ibr42,750,25,7,8.6,0.661385943,0.595970149,0.098163238,0.071889535,0.027343621,0.050823366,0.010130141
3484,ibr42,750,25,8,8.3,0.668938556,0.619319938,0.073592234,0.076445783,0.019534601,0.049319685,0.010118697
3485,ibr42,750,25,9,8.3,0.687273702,0.619083969,0.100264608,0.072213855,0.03253916,0.088674072,0.018671134
3486,ibr42,750,50,0,8.3,0.652009383,0.566314199,0.128894339,0.063524096,0.056887159,0.065367324,0.00889626
3487,ibr42,750,50,1,8.5,0.689078297,0.615037594,0.107160444,0.069852941,0.028229397,0.076464517,0.016339516
3488,ibr42,750,50,2,8.4,0.72579812,0.640929535,0.116911618,0.06328869,0.054701556,0.15203684,0.032711019
3489,ibr42,750,50,3,8,0.685059723,0.623667712,0.091062265,0.07203125,0.035366346,0.060607763,0.012684049
3490,ibr42,750,50,4,7.9,0.631967781,0.553110774,0.12698304,0.075237342,0.037495438,0.036524928,0.007393752
3491,ibr42,750,50,5,8.6,0.691592675,0.628742515,0.087203695,0.068270349,0.035309264,0.103800096,0.021368475
3492,ibr42,750,50,6,8.7,0.697360525,0.611624441,0.123875255,0.063433908,0.046367336,0.157173632,0.032789366
3493,ibr42,750,50,7,8,0.705982868,0.625038168,0.113511528,0.068859375,0.042396782,0.100826133,0.020688441
3494,ibr42,750,50,8,7.6,0.662621504,0.604236006,0.088724768,0.082450658,0.026722358,0.069465302,0.014211481
3495,ibr42,750,50,9,8.5,0.596524212,0.524006116,0.115330625,0.069588235,0.04034768,0.03110638,0.003945387
3496,ibr42,750,75,0,8.1,0.703326181,0.595535714,0.155338376,0.065262346,0.059939674,0.141454541,0.030580767
3497,ibr42,750,75,1,8.6,0.72511023,0.635240964,0.124959284,0.060218023,0.044118293,0.201485771,0.043355676
3498,ibr42,750,75,2,8.5,0.643950088,0.552880355,0.144305213,0.063647059,0.063542366,0.022271866,0.005654065
3499,ibr42,750,75,3,8.3,0.730831282,0.604504505,0.172973095,0.052801205,0.082271512,0.345601723,0.074875842
3500,ibr42,750,75,4,7.9,0.60584561,0.516978193,0.145952714,0.06375,0.088822972,0.11097566,0.019975617
3501,ibr42,750,75,5,8.4,0.644966049,0.569207773,0.117415325,0.064002976,0.071228345,0.039585501,0.010863795
3502,ibr42,750,75,6,8.4,0.61465032,0.553125,0.09828457,0.07014881,0.041712651,0.045156105,0.005584394
3503,ibr42,750,75,7,8,0.644048602,0.553544495,0.138794192,0.062171875,0.08524731,0.072202085,0.01499738
3504,ibr42,750,75,8,8.2,0.632123171,0.563499246,0.110248694,0.070884146,0.03965345,0.104102027,0.021056096
3505,ibr42,750,75,9,8.3,0.630745061,0.553435115,0.11810226,0.069201807,0.045970174,0.066212021,0.011156899
3506,ibr42,750,100,0,7.7,0.671933379,0.502786378,0.246935739,0.037386364,0.204014478,0.422987797,0.084755369
3507,ibr42,750,100,1,8.5,0.725615327,0.546282246,0.247912939,0.030602941,0.180261617,0.529881352,0.117289611
3508,ibr42,750,100,2,8.2,0.678967631,0.495606061,0.257192938,0.030609756,0.213997319,0.017219217,0.002589272
3509,ibr42,750,100,3,8.2,0.630428826,0.411343284,0.331198374,0.031097561,0.277501365,0.351719634,0.054959133
