"","land","barr","mort","mcrun","meann","ngen","m"
"4678","ibr47","2250","050","7","621.9","500","0.000781257392593578"
"4679","ibr47","2250","050","8","622.4","500","0.000798327430572305"
"4680","ibr47","2250","050","9","624.5","500","0.00077632946437644"
"4681","ibr47","2250","075","0","621.7","500","0.000391676207810196"
"4682","ibr47","2250","075","1","622.4","500","0.000420704037739238"
"4683","ibr47","2250","075","2","623.1","500","0.000372888681857057"
"4684","ibr47","2250","075","3","623.6","500","0.000366582953002561"
"4685","ibr47","2250","075","4","623.1","500","0.000429697524687481"
"4686","ibr47","2250","075","5","622.8","500","0.000414495601117139"
"4687","ibr47","2250","075","6","623.7","500","0.000401034792097132"
"4688","ibr47","2250","075","7","622.5","500","0.00046347345042965"
"4689","ibr47","2250","075","8","623.2","500","0.000331026255546955"
"4690","ibr47","2250","075","9","622.6","500","0.000382498634686627"
"4691","ibr47","2250","100","0","622.3","500","0"
"4692","ibr47","2250","100","1","622.5","500","0"
"4693","ibr47","2250","100","2","622.8","500","0"
"4694","ibr47","2250","100","3","623.4","500","0"
"4695","ibr47","2250","100","4","621.7","500","0"
"4696","ibr47","2250","100","5","624.2","500","0"
"4697","ibr47","2250","100","6","623.5","500","0"
"4698","ibr47","2250","100","7","622.8","500","0"
"4699","ibr47","2250","100","8","622.7","500","0"
"4700","ibr47","2250","100","9","621.9","500","0"
"4701","ibr47","3000","000","0","623.6","500","0"
"4702","ibr47","3000","000","1","622.3","500","0"
"4703","ibr47","3000","000","2","622.7","500","0"
"4704","ibr47","3000","000","3","622.4","500","0"
"4705","ibr47","3000","000","4","622.1","500","0"
"4706","ibr47","3000","000","5","622.6","500","0"
"4707","ibr47","3000","000","6","624.4","500","0"
"4708","ibr47","3000","000","7","622.8","500","0"
"4709","ibr47","3000","000","8","621.4","500","0"
"4710","ibr47","3000","000","9","622.7","500","0"
"4711","ibr47","3000","025","0","622","500","0"
"4712","ibr47","3000","025","1","622.5","500","0"
"4713","ibr47","3000","025","2","623.4","500","0"
"4714","ibr47","3000","025","3","623.5","500","0"
"4715","ibr47","3000","025","4","622.6","500","0"
"4716","ibr47","3000","025","5","622.6","500","0"
"4717","ibr47","3000","025","6","622.4","500","0"
"4718","ibr47","3000","025","7","621.7","500","0"
"4719","ibr47","3000","025","8","623.1","500","0"
"4720","ibr47","3000","025","9","622.8","500","0"
"4721","ibr47","3000","050","0","622","500","0"
"4722","ibr47","3000","050","1","622.1","500","0"
"4723","ibr47","3000","050","2","623.1","500","0"
"4724","ibr47","3000","050","3","624.2","500","0"
"4725","ibr47","3000","050","4","623.1","500","0"
"4726","ibr47","3000","050","5","624","500","0"
"4727","ibr47","3000","050","6","622.2","500","0"
"4728","ibr47","3000","050","7","623.1","500","0"
"4729","ibr47","3000","050","8","624.2","500","0"
"4730","ibr47","3000","050","9","622.3","500","0"
"4731","ibr47","3000","075","0","622.8","500","0"
"4732","ibr47","3000","075","1","622.1","500","0"
"4733","ibr47","3000","075","2","622.3","500","0"
"4734","ibr47","3000","075","3","621.5","500","0"
"4735","ibr47","3000","075","4","621.4","500","0"
"4736","ibr47","3000","075","5","623.1","500","0"
"4737","ibr47","3000","075","6","623","500","0"
"4738","ibr47","3000","075","7","622.6","500","0"
"4739","ibr47","3000","075","8","621.5","500","0"
"4740","ibr47","3000","075","9","622.9","500","0"
"4741","ibr47","3000","100","0","623.7","500","0"
"4742","ibr47","3000","100","1","624.6","500","0"
"4743","ibr47","3000","100","2","623.7","500","0"
"4744","ibr47","3000","100","3","623.3","500","0"
"4745","ibr47","3000","100","4","624","500","0"
"4746","ibr47","3000","100","5","622.5","500","0"
"4747","ibr47","3000","100","6","622.1","500","0"
"4748","ibr47","3000","100","7","623.6","500","0"
"4749","ibr47","3000","100","8","622.7","500","0"
"4750","ibr47","3000","100","9","623.8","500","0"
"4751","ibr48","0000","000","0","647.9","500","0.0314896384993704"
"4752","ibr48","0000","000","1","649.3","500","0.0310873851644767"
"4753","ibr48","0000","000","2","648.2","500","0.0314428321881394"
"4754","ibr48","0000","000","3","644.7","500","0.0311533521082977"
"4755","ibr48","0000","000","4","648.8","500","0.030649167145663"
"4756","ibr48","0000","000","5","647.9","500","0.0310544366142353"
"4757","ibr48","0000","000","6","646.2","500","0.031080110644347"
"4758","ibr48","0000","000","7","646.1","500","0.0312456281332389"
"4759","ibr48","0000","000","8","645.1","500","0.0308602889403769"
"4760","ibr48","0000","000","9","649.3","500","0.0310851259540186"
"4761","ibr48","0000","025","0","643.5","500","0.0237812884325561"
"4762","ibr48","0000","025","1","641.7","500","0.0238345345536078"
"4763","ibr48","0000","025","2","649.2","500","0.0242324066425297"
"4764","ibr48","0000","025","3","647.6","500","0.0242444582610514"
"4765","ibr48","0000","025","4","647.6","500","0.0240014950551843"
"4766","ibr48","0000","025","5","645.3","500","0.0243643288645896"
"4767","ibr48","0000","025","6","645.6","500","0.0238787553193069"
"4768","ibr48","0000","025","7","649.5","500","0.0240265032823875"
"4769","ibr48","0000","025","8","645.5","500","0.0242180406157664"
"4770","ibr48","0000","025","9","644.5","500","0.0240235375454021"
"4771","ibr48","0000","050","0","634.5","500","0.0165233967047064"
"4772","ibr48","0000","050","1","640.4","500","0.0164042138945246"
"4773","ibr48","0000","050","2","637.7","500","0.016397408058447"
"4774","ibr48","0000","050","3","637.4","500","0.0162505164518303"
"4775","ibr48","0000","050","4","641.1","500","0.0166076904565723"
"4776","ibr48","0000","050","5","637.5","500","0.0164518977764497"
"4777","ibr48","0000","050","6","639.1","500","0.0164132975738145"
"4778","ibr48","0000","050","7","636.6","500","0.0162589250387274"
"4779","ibr48","0000","050","8","642.6","500","0.0163610857516091"
"4780","ibr48","0000","050","9","636.6","500","0.0162348300011015"
"4781","ibr48","0000","075","0","625.3","500","0.00836266131105995"
"4782","ibr48","0000","075","1","628.5","500","0.00841991993391468"
"4783","ibr48","0000","075","2","630.6","500","0.00852884656041918"
"4784","ibr48","0000","075","3","632.6","500","0.00835616588047672"
"4785","ibr48","0000","075","4","630.2","500","0.00800740893222327"
"4786","ibr48","0000","075","5","618.9","500","0.00847707756860907"
"4787","ibr48","0000","075","6","622.4","500","0.00862993035194573"
"4788","ibr48","0000","075","7","633","500","0.00842929341356442"
"4789","ibr48","0000","075","8","631.9","500","0.00803760741025624"
"4790","ibr48","0000","075","9","629.3","500","0.00827876844951524"
"4791","ibr48","0000","100","0","609.5","500","0"
"4792","ibr48","0000","100","1","624","500","0"
"4793","ibr48","0000","100","2","617.3","500","0"
"4794","ibr48","0000","100","3","615.4","500","0"
"4795","ibr48","0000","100","4","573.5","500","0"
"4796","ibr48","0000","100","5","624.7","500","0"
"4797","ibr48","0000","100","6","620","500","0"
"4798","ibr48","0000","100","7","619","500","0"
"4799","ibr48","0000","100","8","597.5","500","0"
"4800","ibr48","0000","100","9","618","500","0"
"4801","ibr48","0750","000","0","645.5","500","0.0193644929523429"
"4802","ibr48","0750","000","1","644.4","500","0.0194664184059973"
"4803","ibr48","0750","000","2","645.4","500","0.0199188621416352"
"4804","ibr48","0750","000","3","646.2","500","0.0194164401829514"
"4805","ibr48","0750","000","4","646.7","500","0.0196656246593037"
"4806","ibr48","0750","000","5","643.7","500","0.0196289400884422"
"4807","ibr48","0750","000","6","649.4","500","0.0195471189242923"
"4808","ibr48","0750","000","7","652","500","0.0198122367381266"
"4809","ibr48","0750","000","8","649.5","500","0.0196567776807968"
"4810","ibr48","0750","000","9","647.2","500","0.0192662211760951"
"4811","ibr48","0750","025","0","647.4","500","0.0151219322840399"
"4812","ibr48","0750","025","1","641.1","500","0.0151717869991351"
"4813","ibr48","0750","025","2","642.4","500","0.0155747882025781"
"4814","ibr48","0750","025","3","647.1","500","0.0150255663354194"
"4815","ibr48","0750","025","4","641.8","500","0.0150562585815591"
"4816","ibr48","0750","025","5","649.2","500","0.0151109040402156"
"4817","ibr48","0750","025","6","646.6","500","0.0150787277181794"
"4818","ibr48","0750","025","7","646.1","500","0.0153172747043446"
"4819","ibr48","0750","025","8","642.3","500","0.0153380720454923"
"4820","ibr48","0750","025","9","643","500","0.0152517995838961"
"4821","ibr48","0750","050","0","637.4","500","0.0103986348505583"
"4822","ibr48","0750","050","1","639.2","500","0.0104785715497104"
"4823","ibr48","0750","050","2","639.2","500","0.0104160358900076"
"4824","ibr48","0750","050","3","637.5","500","0.0105822222949342"
"4825","ibr48","0750","050","4","644.2","500","0.0102842185086478"
"4826","ibr48","0750","050","5","638.1","500","0.0103118448693729"
"4827","ibr48","0750","050","6","639.9","500","0.0104175650958475"
"4828","ibr48","0750","050","7","636.1","500","0.0102939462058672"
"4829","ibr48","0750","050","8","641","500","0.0107187764298706"
"4830","ibr48","0750","050","9","639.8","500","0.0104285891502211"
"4831","ibr48","0750","075","0","632.6","500","0.00523987532548933"
"4832","ibr48","0750","075","1","637.7","500","0.00530464911798058"
"4833","ibr48","0750","075","2","636.8","500","0.00526244509749286"
"4834","ibr48","0750","075","3","635","500","0.0052160643389878"
"4835","ibr48","0750","075","4","632.7","500","0.00509114134375915"
"4836","ibr48","0750","075","5","633.6","500","0.00545878095382762"
"4837","ibr48","0750","075","6","638.4","500","0.00529766175663459"
"4838","ibr48","0750","075","7","637.9","500","0.00517456954613478"
"4839","ibr48","0750","075","8","633","500","0.00524831459040111"
"4840","ibr48","0750","075","9","632.9","500","0.0051209985536895"
"4841","ibr48","0750","100","0","633.7","500","0"
"4842","ibr48","0750","100","1","629.7","500","0"
"4843","ibr48","0750","100","2","631.1","500","0"
"4844","ibr48","0750","100","3","631.9","500","0"
"4845","ibr48","0750","100","4","631.5","500","0"
"4846","ibr48","0750","100","5","631.1","500","0"
"4847","ibr48","0750","100","6","634.7","500","0"
"4848","ibr48","0750","100","7","625.6","500","0"
"4849","ibr48","0750","100","8","625.3","500","0"
"4850","ibr48","0750","100","9","583.1","500","0"
"4851","ibr48","1500","000","0","639","500","0.00651766950485774"
"4852","ibr48","1500","000","1","644.9","500","0.00640876311979308"
"4853","ibr48","1500","000","2","645.2","500","0.00624323521065849"
"4854","ibr48","1500","000","3","642.3","500","0.00632195248547395"
"4855","ibr48","1500","000","4","642.9","500","0.00649217071789358"
"4856","ibr48","1500","000","5","645.1","500","0.00634064294649753"
"4857","ibr48","1500","000","6","642.8","500","0.00633125128671575"
"4858","ibr48","1500","000","7","648.7","500","0.00635536484567412"
"4859","ibr48","1500","000","8","644.6","500","0.00635710739135761"
"4860","ibr48","1500","000","9","643.6","500","0.00627939850267145"
"4861","ibr48","1500","025","0","639.1","500","0.00485260872051935"
"4862","ibr48","1500","025","1","641.8","500","0.00492009998676345"
"4863","ibr48","1500","025","2","645.8","500","0.00481534618060517"
"4864","ibr48","1500","025","3","644.9","500","0.00506528033739533"
"4865","ibr48","1500","025","4","640.7","500","0.00492423674090215"
"4866","ibr48","1500","025","5","640.5","500","0.00494892311525279"
"4867","ibr48","1500","025","6","643.9","500","0.00477215793376653"
"4868","ibr48","1500","025","7","646.2","500","0.00484841639561133"
"4869","ibr48","1500","025","8","644.8","500","0.00469575529458246"
"4870","ibr48","1500","025","9","640.4","500","0.00526330526888652"
"4871","ibr48","1500","050","0","641.4","500","0.0032475815390621"
"4872","ibr48","1500","050","1","641.1","500","0.00341653805438622"
"4873","ibr48","1500","050","2","646.5","500","0.00328770307872713"
"4874","ibr48","1500","050","3","645.4","500","0.00340221916664879"
"4875","ibr48","1500","050","4","641.2","500","0.00331130036929538"
"4876","ibr48","1500","050","5","640.3","500","0.00349130212041922"
"4877","ibr48","1500","050","6","641","500","0.00338227649239545"
"4878","ibr48","1500","050","7","640.6","500","0.00361526423693083"
"4879","ibr48","1500","050","8","641.5","500","0.00329676306118747"
"4880","ibr48","1500","050","9","642.1","500","0.00314244826401206"
"4881","ibr48","1500","075","0","639.4","500","0.00177846340835774"
"4882","ibr48","1500","075","1","643.2","500","0.00168346090269528"
"4883","ibr48","1500","075","2","641.3","500","0.00199628797515296"
"4884","ibr48","1500","075","3","639.5","500","0.00175484392354157"
"4885","ibr48","1500","075","4","638.2","500","0.00189499687162647"
"4886","ibr48","1500","075","5","641.9","500","0.0017837583646684"
"4887","ibr48","1500","075","6","640.3","500","0.00186522697724632"
"4888","ibr48","1500","075","7","637.8","500","0.00186836706922423"
"4889","ibr48","1500","075","8","637.3","500","0.00194664412383252"
"4890","ibr48","1500","075","9","640.4","500","0.00185547640332354"
"4891","ibr48","1500","100","0","640","500","0"
"4892","ibr48","1500","100","1","639.6","500","0"
"4893","ibr48","1500","100","2","606.6","500","0"
"4894","ibr48","1500","100","3","642.7","500","0"
"4895","ibr48","1500","100","4","636.4","500","0"
"4896","ibr48","1500","100","5","641.6","500","0"
"4897","ibr48","1500","100","6","634.2","500","0"
"4898","ibr48","1500","100","7","637.3","500","0"
"4899","ibr48","1500","100","8","637.4","500","0"
"4900","ibr48","1500","100","9","636.9","500","0"
"4901","ibr48","2250","000","0","643.4","500","0.00068422373660592"
"4902","ibr48","2250","000","1","640.6","500","0.000714956254751151"
"4903","ibr48","2250","000","2","640","500","0.000675488455728705"
"4904","ibr48","2250","000","3","639.6","500","0.000755971942138221"
"4905","ibr48","2250","000","4","643.1","500","0.000768275777198184"
"4906","ibr48","2250","000","5","638.6","500","0.00076311270625242"
"4907","ibr48","2250","000","6","635.7","500","0.000756193936586944"
"4908","ibr48","2250","000","7","641.6","500","0.000711358008790923"
"4909","ibr48","2250","000","8","639.1","500","0.000754470855357482"
"4910","ibr48","2250","000","9","642.9","500","0.000790965792378637"
"4911","ibr48","2250","025","0","639.1","500","0.000665107369458852"
"4912","ibr48","2250","025","1","641.9","500","0.000561025225641677"
"4913","ibr48","2250","025","2","639.1","500","0.00055193118103445"
"4914","ibr48","2250","025","3","637.8","500","0.000558479389339454"
"4915","ibr48","2250","025","4","643.5","500","0.000554897561060448"
"4916","ibr48","2250","025","5","639.2","500","0.000563084092458962"
"4917","ibr48","2250","025","6","643.1","500","0.000535250065590721"
"4918","ibr48","2250","025","7","643.1","500","0.000578384879025023"
"4919","ibr48","2250","025","8","637.8","500","0.000593189206765625"
"4920","ibr48","2250","025","9","639.8","500","0.000601465007641898"
"4921","ibr48","2250","050","0","642.9","500","0.000392084037987641"
"4922","ibr48","2250","050","1","642","500","0.000433853332320249"
"4923","ibr48","2250","050","2","640.2","500","0.000366010473008522"
"4924","ibr48","2250","050","3","638.6","500","0.000402161673060667"
"4925","ibr48","2250","050","4","639.5","500","0.000474623290399648"
"4926","ibr48","2250","050","5","642.4","500","0.00035566464809437"
"4927","ibr48","2250","050","6","642.4","500","0.000389454673144945"
"4928","ibr48","2250","050","7","639.6","500","0.000386876715205142"
"4929","ibr48","2250","050","8","640.2","500","0.000398396462338275"
"4930","ibr48","2250","050","9","641.8","500","0.000426771440437657"
"4931","ibr48","2250","075","0","644.3","500","0.000184558023617761"
"4932","ibr48","2250","075","1","642.8","500","0.000180960319437334"
"4933","ibr48","2250","075","2","640.3","500","0.000168774573121604"
"4934","ibr48","2250","075","3","640.2","500","0.000218729224750883"
"4935","ibr48","2250","075","4","644.3","500","0.000185910348968599"
"4936","ibr48","2250","075","5","640.9","500","0.000206300885241261"
"4937","ibr48","2250","075","6","642","500","0.000202459449997851"
"4938","ibr48","2250","075","7","639.3","500","0.000197367314961822"
"4939","ibr48","2250","075","8","643.4","500","0.00020838652072191"
"4940","ibr48","2250","075","9","643.1","500","0.000196323993149538"
"4941","ibr48","2250","100","0","643.9","500","0"
"4942","ibr48","2250","100","1","646.1","500","0"
"4943","ibr48","2250","100","2","640.7","500","0"
"4944","ibr48","2250","100","3","639.8","500","0"
"4945","ibr48","2250","100","4","642.6","500","0"
"4946","ibr48","2250","100","5","641.3","500","0"
"4947","ibr48","2250","100","6","641.5","500","0"
"4948","ibr48","2250","100","7","646.4","500","0"
"4949","ibr48","2250","100","8","640.9","500","0"
"4950","ibr48","2250","100","9","641.4","500","0"
"4951","ibr48","3000","000","0","639.3","500","0"
"4952","ibr48","3000","000","1","638.3","500","0"
"4953","ibr48","3000","000","2","639.1","500","0"
"4954","ibr48","3000","000","3","638.3","500","0"
"4955","ibr48","3000","000","4","638.1","500","0"
"4956","ibr48","3000","000","5","642.2","500","0"
"4957","ibr48","3000","000","6","636.7","500","0"
"4958","ibr48","3000","000","7","641","500","0"
"4959","ibr48","3000","000","8","640.4","500","0"
"4960","ibr48","3000","000","9","635.1","500","0"
"4961","ibr48","3000","025","0","638.7","500","0"
"4962","ibr48","3000","025","1","638.7","500","0"
"4963","ibr48","3000","025","2","643","500","0"
"4964","ibr48","3000","025","3","644.6","500","0"
"4965","ibr48","3000","025","4","640.7","500","0"
"4966","ibr48","3000","025","5","635.1","500","0"
"4967","ibr48","3000","025","6","638.1","500","0"
"4968","ibr48","3000","025","7","641.9","500","0"
"4969","ibr48","3000","025","8","640.2","500","0"
"4970","ibr48","3000","025","9","642.8","500","0"
"4971","ibr48","3000","050","0","641.3","500","0"
"4972","ibr48","3000","050","1","639.4","500","0"
"4973","ibr48","3000","050","2","638.1","500","0"
"4974","ibr48","3000","050","3","640.6","500","0"
"4975","ibr48","3000","050","4","641.1","500","0"
"4976","ibr48","3000","050","5","641.8","500","0"
"4977","ibr48","3000","050","6","639.7","500","0"
"4978","ibr48","3000","050","7","639.3","500","0"
"4979","ibr48","3000","050","8","640.7","500","0"
"4980","ibr48","3000","050","9","640.7","500","0"
"4981","ibr48","3000","075","0","640","500","0"
"4982","ibr48","3000","075","1","638.7","500","0"
"4983","ibr48","3000","075","2","640.1","500","0"
"4984","ibr48","3000","075","3","636.2","500","0"
"4985","ibr48","3000","075","4","640.7","500","0"
"4986","ibr48","3000","075","5","641.5","500","0"
"4987","ibr48","3000","075","6","639.7","500","0"
"4988","ibr48","3000","075","7","638.8","500","0"
"4989","ibr48","3000","075","8","640.2","500","0"
"4990","ibr48","3000","075","9","643.2","500","0"
"4991","ibr48","3000","100","0","639.5","500","0"
"4992","ibr48","3000","100","1","639","500","0"
"4993","ibr48","3000","100","2","639.1","500","0"
"4994","ibr48","3000","100","3","645.7","500","0"
"4995","ibr48","3000","100","4","640.3","500","0"
"4996","ibr48","3000","100","5","640","500","0"
"4997","ibr48","3000","100","6","637.4","500","0"
"4998","ibr48","3000","100","7","639.9","500","0"
"4999","ibr48","3000","100","8","640.1","500","0"
"5000","ibr48","3000","100","9","640.5","500","0"
"5001","ibr49","0000","000","0","652.2","500","0.0272053097327267"
"5002","ibr49","0000","000","1","652.8","500","0.026912170992197"
"5003","ibr49","0000","000","2","655.2","500","0.0261550176963925"
"5004","ibr49","0000","000","3","653.6","500","0.0263453972677009"
"5005","ibr49","0000","000","4","653.2","500","0.0267321126048849"
"5006","ibr49","0000","000","5","654.6","500","0.0267343651197565"
"5007","ibr49","0000","000","6","654","500","0.0269229835679646"
"5008","ibr49","0000","000","7","651.5","500","0.0266187138465627"
"5009","ibr49","0000","000","8","654.7","500","0.0268333682127242"
"5010","ibr49","0000","000","9","654.2","500","0.0268574023530461"
"5011","ibr49","0000","025","0","646.6","500","0.0211489811621339"
"5012","ibr49","0000","025","1","647","500","0.0212366601785482"
"5013","ibr49","0000","025","2","649.4","500","0.0207505638299633"
"5014","ibr49","0000","025","3","645.8","500","0.0209160489637688"
"5015","ibr49","0000","025","4","646.4","500","0.0210222941753164"
"5016","ibr49","0000","025","5","648","500","0.0205994687640377"
"5017","ibr49","0000","025","6","648.4","500","0.0204533912559852"
"5018","ibr49","0000","025","7","647.7","500","0.0211751124361112"
"5019","ibr49","0000","025","8","646.7","500","0.0207377820687641"
"5020","ibr49","0000","025","9","649.5","500","0.0207413759030296"
"5021","ibr49","0000","050","0","640.7","500","0.0144303995222135"
"5022","ibr49","0000","050","1","636.8","500","0.0140912123966653"
"5023","ibr49","0000","050","2","641.1","500","0.0140833014391311"
"5024","ibr49","0000","050","3","636.7","500","0.0137875845464436"
"5025","ibr49","0000","050","4","635.6","500","0.0137897832232315"
"5026","ibr49","0000","050","5","636.8","500","0.0141122729620295"
"5027","ibr49","0000","050","6","637.3","500","0.0143034277543964"
"5028","ibr49","0000","050","7","632.6","500","0.0140369894626049"
"5029","ibr49","0000","050","8","633.3","500","0.0143669180967458"
"5030","ibr49","0000","050","9","634.3","500","0.0141537678569186"
"5031","ibr49","0000","075","0","618.4","500","0.00692841681948526"
"5032","ibr49","0000","075","1","618.9","500","0.00747399258677717"
"5033","ibr49","0000","075","2","620.8","500","0.00706465511412265"
"5034","ibr49","0000","075","3","620.1","500","0.00709832271063003"
"5035","ibr49","0000","075","4","619.1","500","0.00749480734055056"
"5036","ibr49","0000","075","5","615.5","500","0.00726226212761721"
"5037","ibr49","0000","075","6","621.1","500","0.00713673780806028"
"5038","ibr49","0000","075","7","618","500","0.00738362239598224"
"5039","ibr49","0000","075","8","619.8","500","0.00716144901074895"
"5040","ibr49","0000","075","9","619","500","0.00710299696567168"
"5041","ibr49","0000","100","0","590.8","500","0"
"5042","ibr49","0000","100","1","586.9","500","0"
"5043","ibr49","0000","100","2","594.9","500","0"
"5044","ibr49","0000","100","3","589.3","500","0"
"5045","ibr49","0000","100","4","592.9","500","0"
"5046","ibr49","0000","100","5","591","500","0"
"5047","ibr49","0000","100","6","595.3","500","0"
"5048","ibr49","0000","100","7","589.3","500","0"
"5049","ibr49","0000","100","8","593","500","0"
"5050","ibr49","0000","100","9","592.7","500","0"
"5051","ibr49","0750","000","0","655.7","500","0.0177326921941003"
"5052","ibr49","0750","000","1","653.5","500","0.017655446055376"
"5053","ibr49","0750","000","2","652.7","500","0.0178091487744232"
"5054","ibr49","0750","000","3","653.5","500","0.0177076463387802"
"5055","ibr49","0750","000","4","654","500","0.0176136020440851"
"5056","ibr49","0750","000","5","652.9","500","0.0179418616624414"
"5057","ibr49","0750","000","6","652.1","500","0.0178952584608414"
"5058","ibr49","0750","000","7","650.2","500","0.0176131370226891"
"5059","ibr49","0750","000","8","654.4","500","0.0178004043312845"
"5060","ibr49","0750","000","9","651.2","500","0.0177412839404168"
"5061","ibr49","0750","025","0","648.4","500","0.0138455260931341"
"5062","ibr49","0750","025","1","649.9","500","0.0137707992298647"
"5063","ibr49","0750","025","2","646.8","500","0.0135372244377097"
"5064","ibr49","0750","025","3","647.4","500","0.0137030830926892"
"5065","ibr49","0750","025","4","648.6","500","0.0139965512970621"
"5066","ibr49","0750","025","5","647.2","500","0.0133964974753478"
"5067","ibr49","0750","025","6","647.6","500","0.0141220889429027"
"5068","ibr49","0750","025","7","648.1","500","0.0136263437808995"
"5069","ibr49","0750","025","8","646.5","500","0.0138931254131768"
"5070","ibr49","0750","025","9","645.2","500","0.0135911882419542"
"5071","ibr49","0750","050","0","642.3","500","0.00944023063017277"
"5072","ibr49","0750","050","1","642.4","500","0.00986277865495612"
"5073","ibr49","0750","050","2","644.6","500","0.00970471404417158"
"5074","ibr49","0750","050","3","642.9","500","0.00994672265640486"
"5075","ibr49","0750","050","4","641.7","500","0.00963847611282339"
"5076","ibr49","0750","050","5","639.7","500","0.00974571595304674"
"5077","ibr49","0750","050","6","641.8","500","0.00965463733330111"
"5078","ibr49","0750","050","7","639.9","500","0.00981953061828698"
"5079","ibr49","0750","050","8","640.8","500","0.0095792660143825"
"5080","ibr49","0750","050","9","640.3","500","0.00922452520454891"
"5081","ibr49","0750","075","0","634","500","0.00503234873848998"
"5082","ibr49","0750","075","1","630.5","500","0.00519415745322281"
"5083","ibr49","0750","075","2","630.8","500","0.00501832070020963"
"5084","ibr49","0750","075","3","633.1","500","0.0051523251486483"
"5085","ibr49","0750","075","4","633.7","500","0.00514922896061092"
"5086","ibr49","0750","075","5","632.2","500","0.00509628938787579"
"5087","ibr49","0750","075","6","631","500","0.00509342243807451"
"5088","ibr49","0750","075","7","631.8","500","0.00521036178206453"
"5089","ibr49","0750","075","8","634.5","500","0.00524231728656884"
"5090","ibr49","0750","075","9","631.2","500","0.00490170288431751"
"5091","ibr49","0750","100","0","614.1","500","0"
"5092","ibr49","0750","100","1","624","500","0"
"5093","ibr49","0750","100","2","617","500","0"
"5094","ibr49","0750","100","3","614.9","500","0"
"5095","ibr49","0750","100","4","610.3","500","0"
"5096","ibr49","0750","100","5","616.3","500","0"
"5097","ibr49","0750","100","6","612","500","0"
"5098","ibr49","0750","100","7","617","500","0"
"5099","ibr49","0750","100","8","618","500","0"
"5100","ibr49","0750","100","9","608.6","500","0"
"5101","ibr49","1500","000","0","648.2","500","0.0061330322511318"
"5102","ibr49","1500","000","1","650.5","500","0.00584797917154093"
"5103","ibr49","1500","000","2","647.6","500","0.00588209674919732"
"5104","ibr49","1500","000","3","649.3","500","0.00597997775666129"
"5105","ibr49","1500","000","4","647.8","500","0.00582774877515483"
"5106","ibr49","1500","000","5","648.6","500","0.00601390038396829"
"5107","ibr49","1500","000","6","646.4","500","0.00617081273552744"
"5108","ibr49","1500","000","7","649.6","500","0.0060010408016485"
"5109","ibr49","1500","000","8","648.2","500","0.00574361229691823"
"5110","ibr49","1500","000","9","647.3","500","0.0061797447165977"
"5111","ibr49","1500","025","0","646.6","500","0.0047568576666028"
"5112","ibr49","1500","025","1","646.7","500","0.00472089869276355"
"5113","ibr49","1500","025","2","646.2","500","0.00478463366138681"
"5114","ibr49","1500","025","3","645.4","500","0.00471248219235755"
"5115","ibr49","1500","025","4","647.2","500","0.00463760046424284"
"5116","ibr49","1500","025","5","647.1","500","0.00498268023143997"
"5117","ibr49","1500","025","6","646.5","500","0.00457135579580104"
"5118","ibr49","1500","025","7","646.4","500","0.00458280556707232"
"5119","ibr49","1500","025","8","647.3","500","0.0047005304616323"
"5120","ibr49","1500","025","9","648.4","500","0.00464193426068349"
"5121","ibr49","1500","050","0","646","500","0.0031407272227897"
"5122","ibr49","1500","050","1","642.5","500","0.00323713394543275"
"5123","ibr49","1500","050","2","642.3","500","0.00322968033026721"
"5124","ibr49","1500","050","3","643.6","500","0.00332509875226808"
"5125","ibr49","1500","050","4","642.8","500","0.00341608063086494"
"5126","ibr49","1500","050","5","644.6","500","0.00362034427141877"
"5127","ibr49","1500","050","6","646.1","500","0.00331931459436243"
"5128","ibr49","1500","050","7","641","500","0.00343314677765311"
"5129","ibr49","1500","050","8","643","500","0.00334494844764809"
"5130","ibr49","1500","050","9","643.3","500","0.00333114539804201"
"5131","ibr49","1500","075","0","643.1","500","0.00177461572871528"
"5132","ibr49","1500","075","1","638.6","500","0.00195369174897312"
"5133","ibr49","1500","075","2","641.7","500","0.00182514711280588"
"5134","ibr49","1500","075","3","635.8","500","0.00184839930547024"
"5135","ibr49","1500","075","4","638.4","500","0.0019569249154452"
"5136","ibr49","1500","075","5","638.3","500","0.00192255631643088"
"5137","ibr49","1500","075","6","638.9","500","0.00183583730383141"
"5138","ibr49","1500","075","7","638.6","500","0.00185310495495692"
"5139","ibr49","1500","075","8","637.4","500","0.00188015903221724"
"5140","ibr49","1500","075","9","635.8","500","0.00186246910817266"
"5141","ibr49","1500","100","0","623.5","500","0"
"5142","ibr49","1500","100","1","636.7","500","0"
"5143","ibr49","1500","100","2","633.8","500","0"
"5144","ibr49","1500","100","3","632.3","500","0"
"5145","ibr49","1500","100","4","630.6","500","0"
"5146","ibr49","1500","100","5","632.8","500","0"
"5147","ibr49","1500","100","6","632.9","500","0"
"5148","ibr49","1500","100","7","630.4","500","0"
"5149","ibr49","1500","100","8","632.7","500","0"
"5150","ibr49","1500","100","9","633.8","500","0"
"5151","ibr49","2250","000","0","644.6","500","0.000979874452374498"
"5152","ibr49","2250","000","1","642.2","500","0.0010715677359323"
"5153","ibr49","2250","000","2","644.2","500","0.000919407985359545"
"5154","ibr49","2250","000","3","645.3","500","0.00103202117972617"
"5155","ibr49","2250","000","4","644.9","500","0.00103474967153058"
"5156","ibr49","2250","000","5","644.4","500","0.000990241622889019"
