"","x","y","land","barr","mort","lr","road","N","cost","A"
"56299",-0.297521306343057,1.24180206171114,"ibr42",1.31020706185395,-0.767919455723426,"ibr42_2250_0","2250_0",-0.467883180721216,"-0.392311171551987",4.77
"56300",-0.297521306343057,1.24180206171114,"ibr42",-0.76394837224559,1.30505640952821,"ibr42_0_75","0_75",0.0232070617469571,"-0.392311171551987",5.25
"56305",-0.297521306343057,1.24180206171114,"ibr47",-0.0725632275457418,-0.767919455723426,"ibr47_750_0","750_0",-0.187260185025117,"-0.392311171551987",5.52
"56306",-0.297521306343057,1.24180206171114,"ibr47",-0.76394837224559,-0.767919455723426,"ibr47_0_0","0_0",0.0232070617469571,"-0.392311171551987",5.26
"56307",-0.297521306343057,1.24180206171114,"ibr47",-0.76394837224559,0.614064454444328,"ibr47_0_50","0_50",0.00216033706974987,"-0.392311171551987",5.35
"56308",-0.297521306343057,1.24180206171114,"ibr47",-0.76394837224559,1.99604836461208,"ibr47_0_100","0_100",-0.0329175373922625,"-0.392311171551987",5.05
"56309",-0.297521306343057,1.24180206171114,"ibr47",-0.76394837224559,1.30505640952821,"ibr47_0_75","0_75",-0.0118708127150553,"-0.392311171551987",5.4125
"56310",-0.297521306343057,1.24180206171114,"ibr47",2.0015922065538,-0.767919455723426,"ibr47_3000_0","3000_0",-0.481914330506021,"-0.392311171551987",3.34
"56311",-0.297521306343057,1.24180206171114,"ibr47",1.31020706185395,-0.767919455723426,"ibr47_2250_0","2250_0",-0.467883180721216,"-0.392311171551987",4.52
"56312",-0.297521306343057,1.24180206171114,"ibr47",0.618821917154106,-0.767919455723426,"ibr47_1500_0","1500_0",-0.467883180721216,"-0.392311171551987",5.09
"56313",-0.297521306343057,1.24180206171114,"ibr47",-0.76394837224559,-0.0769275006395489,"ibr47_0_25","0_25",0.0232070617469571,"-0.392311171551987",5.22
"56314",-0.297521306343057,1.24180206171114,"ibr48",-0.76394837224559,0.614064454444328,"ibr48_0_50","0_50",-0.0469486871770676,"-0.392311171551987",5.22
"56315",-0.297521306343057,1.24180206171114,"ibr48",2.0015922065538,-0.767919455723426,"ibr48_3000_0","3000_0",-0.53803892964524,"-0.392311171551987",4.01
"56316",-0.297521306343057,1.24180206171114,"ibr48",-0.76394837224559,1.99604836461208,"ibr48_0_100","0_100",-0.0937191864597531,"-0.392311171551987",5.18888888888889
"56317",-0.297521306343057,1.24180206171114,"ibr48",-0.76394837224559,-0.0769275006395489,"ibr48_0_25","0_25",-0.0469486871770676,"-0.392311171551987",5.09
"56318",-0.297521306343057,1.24180206171114,"ibr48",-0.76394837224559,1.30505640952821,"ibr48_0_75","0_75",-0.0679954118542748,"-0.392311171551987",4.93
"56319",-0.297521306343057,1.24180206171114,"ibr48",1.31020706185395,-0.767919455723426,"ibr48_2250_0","2250_0",-0.53803892964524,"-0.392311171551987",4.22
"56320",-0.297521306343057,1.24180206171114,"ibr48",-0.76394837224559,-0.767919455723426,"ibr48_0_0","0_0",-0.0469486871770676,"-0.392311171551987",5.28
"56321",-0.297521306343057,1.24180206171114,"ibr48",0.618821917154106,-0.767919455723426,"ibr48_1500_0","1500_0",-0.53803892964524,"-0.392311171551987",4.62
"56322",-0.297521306343057,1.24180206171114,"ibr48",-0.0725632275457418,-0.767919455723426,"ibr48_750_0","750_0",-0.257415933949142,"-0.392311171551987",5.03
"56401",-0.207523391651113,-1.26090240208601,"ibr40",0.618821917154106,-0.767919455723426,"ibr40_1500_0","1500_0",-0.67835042749329,"-0.392311171551987",4.98
"56402",-0.207523391651113,-1.26090240208601,"ibr40",-0.76394837224559,-0.767919455723426,"ibr40_0_0","0_0",0.0232070617469571,"-0.392311171551987",5.08
"56403",-0.207523391651113,-1.26090240208601,"ibr40",-0.76394837224559,-0.0769275006395489,"ibr40_0_25","0_25",0.0232070617469571,"-0.392311171551987",5.31
"56404",-0.207523391651113,-1.26090240208601,"ibr40",-0.76394837224559,1.99604836461208,"ibr40_0_100","0_100",-0.000178187894382158,"-0.392311171551987",5.36666666666667
"56405",-0.207523391651113,-1.26090240208601,"ibr40",1.31020706185395,-0.767919455723426,"ibr40_2250_0","2250_0",-0.818661925341339,"-0.392311171551987",4.29
"56406",-0.207523391651113,-1.26090240208601,"ibr40",-0.76394837224559,1.30505640952821,"ibr40_0_75","0_75",-0.0750109867466774,"-0.392311171551987",5.31
"56407",-0.207523391651113,-1.26090240208601,"ibr40",-0.76394837224559,0.614064454444328,"ibr40_0_50","0_50",-0.0259019624998604,"-0.392311171551987",5.59
"56408",-0.207523391651113,-1.26090240208601,"ibr40",-0.0725632275457418,-0.767919455723426,"ibr40_750_0","750_0",-0.327571682873166,"-0.392311171551987",5.3
"56409",-0.207523391651113,-1.26090240208601,"ibr40",2.0015922065538,-0.767919455723426,"ibr40_3000_0","3000_0",-0.818661925341339,"-0.392311171551987",3.27
"56413",-0.207523391651113,-1.26090240208601,"ibr44",-0.76394837224559,1.99604836461208,"ibr44_0_100","0_100",-0.467883180721216,"-0.392311171551987",4.575
"56414",-0.207523391651113,-1.26090240208601,"ibr44",-0.76394837224559,0.614064454444328,"ibr44_0_50","0_50",-0.145166735670702,"-0.392311171551987",4.98
"56415",-0.207523391651113,-1.26090240208601,"ibr44",0.618821917154106,-0.767919455723426,"ibr44_1500_0","1500_0",-0.853739799803351,"-0.392311171551987",4.7
"56416",-0.207523391651113,-1.26090240208601,"ibr44",-0.76394837224559,1.30505640952821,"ibr44_0_75","0_75",-0.257415933949142,"-0.392311171551987",4.96666666666667
"56417",-0.207523391651113,-1.26090240208601,"ibr44",2.0015922065538,-0.767919455723426,"ibr44_3000_0","3000_0",-0.965988998081791,"-0.392311171551987",3.02
"56418",-0.207523391651113,-1.26090240208601,"ibr44",-0.0725632275457418,-0.767919455723426,"ibr44_750_0","750_0",-0.467883180721216,"-0.392311171551987",4.97
"56419",-0.207523391651113,-1.26090240208601,"ibr44",1.31020706185395,-0.767919455723426,"ibr44_2250_0","2250_0",-0.965988998081791,"-0.392311171551987",3.78
"56420",-0.207523391651113,-1.26090240208601,"ibr44",-0.76394837224559,-0.0769275006395489,"ibr44_0_25","0_25",-0.117104436101092,"-0.392311171551987",5.26
"56421",-0.207523391651113,-1.26090240208601,"ibr44",-0.76394837224559,-0.767919455723426,"ibr44_0_0","0_0",-0.117104436101092,"-0.392311171551987",5.02
"56422",-0.207523391651113,-1.26090240208601,"ibr45",-0.76394837224559,1.99604836461208,"ibr45_0_100","0_100",-0.771891426058654,"2.54858029460427",5.1
"56423",-0.207523391651113,-1.26090240208601,"ibr45",-0.76394837224559,0.614064454444328,"ibr45_0_50","0_50",-0.67835042749329,"2.54858029460427",5.23
"56424",-0.207523391651113,-1.26090240208601,"ibr45",1.31020706185395,-0.767919455723426,"ibr45_2250_0","2250_0",-1.37990791673354,"2.54858029460427",4
"56425",-0.207523391651113,-1.26090240208601,"ibr45",-0.76394837224559,-0.767919455723426,"ibr45_0_0","0_0",-0.67835042749329,"2.54858029460427",5.28
"56426",-0.207523391651113,-1.26090240208601,"ibr45",-0.0725632275457418,-0.767919455723426,"ibr45_750_0","750_0",-0.958973423189388,"2.54858029460427",5.24444444444444
"56427",-0.207523391651113,-1.26090240208601,"ibr45",2.0015922065538,-0.767919455723426,"ibr45_3000_0","3000_0",-1.37990791673354,"2.54858029460427",3.26
"56428",-0.207523391651113,-1.26090240208601,"ibr45",0.618821917154106,-0.767919455723426,"ibr45_1500_0","1500_0",-1.23959641888549,"2.54858029460427",4.67
"56429",-0.207523391651113,-1.26090240208601,"ibr45",-0.76394837224559,-0.0769275006395489,"ibr45_0_25","0_25",-0.67835042749329,"2.54858029460427",5.19
"56430",-0.207523391651113,-1.26090240208601,"ibr45",-0.76394837224559,1.30505640952821,"ibr45_0_75","0_75",-0.7064127270629,"2.54858029460427",5.25
"56431",-0.207523391651113,-1.26090240208601,"ibr46",-0.76394837224559,-0.0769275006395489,"ibr46_0_25","0_25",-0.825677500233742,"-0.392311171551987",5.2
"56432",-0.207523391651113,-1.26090240208601,"ibr46",-0.76394837224559,0.614064454444328,"ibr46_0_50","0_50",-0.867770949588156,"-0.392311171551987",5.04
"56433",-0.207523391651113,-1.26090240208601,"ibr46",-0.76394837224559,1.30505640952821,"ibr46_0_75","0_75",-0.923895548727376,"-0.392311171551987",4.8
"56434",-0.207523391651113,-1.26090240208601,"ibr46",2.0015922065538,-0.767919455723426,"ibr46_3000_0","3000_0",-1.54360466422293,"-0.392311171551987",3.47777777777778
"56435",-0.207523391651113,-1.26090240208601,"ibr46",-0.0725632275457418,-0.767919455723426,"ibr46_750_0","750_0",-1.16944066996146,"-0.392311171551987",4.7
"56436",-0.207523391651113,-1.26090240208601,"ibr46",0.618821917154106,-0.767919455723426,"ibr46_1500_0","1500_0",-1.45707924054996,"-0.392311171551987",4.33
"56437",-0.207523391651113,-1.26090240208601,"ibr46",-0.76394837224559,-0.767919455723426,"ibr46_0_0","0_0",-0.846724224910949,"-0.392311171551987",4.92
"56438",-0.207523391651113,-1.26090240208601,"ibr46",1.31020706185395,-0.767919455723426,"ibr46_2250_0","2250_0",-1.5552972890436,"-0.392311171551987",4.01
"56439",-0.207523391651113,-1.26090240208601,"ibr46",-0.76394837224559,1.99604836461208,"ibr46_0_100","0_100",-1.02912917211341,"-0.392311171551987",4.68888888888889
"56440",-0.207523391651113,-1.26090240208601,"ibr47",2.0015922065538,-0.767919455723426,"ibr47_3000_0","3000_0",-0.818661925341339,"-0.392311171551987",3.37
"56441",-0.207523391651113,-1.26090240208601,"ibr47",-0.76394837224559,0.614064454444328,"ibr47_0_50","0_50",0.0232070617469571,"-0.392311171551987",5.52
"56442",-0.207523391651113,-1.26090240208601,"ibr47",-0.76394837224559,-0.767919455723426,"ibr47_0_0","0_0",0.0232070617469571,"-0.392311171551987",5.73
"56443",-0.207523391651113,-1.26090240208601,"ibr47",0.618821917154106,-0.767919455723426,"ibr47_1500_0","1500_0",-0.67835042749329,"-0.392311171551987",5.12
"56444",-0.207523391651113,-1.26090240208601,"ibr47",-0.0725632275457418,-0.767919455723426,"ibr47_750_0","750_0",-0.327571682873166,"-0.392311171551987",5.38
"56445",-0.207523391651113,-1.26090240208601,"ibr47",-0.76394837224559,1.30505640952821,"ibr47_0_75","0_75",0.0232070617469571,"-0.392311171551987",5.32
"56446",-0.207523391651113,-1.26090240208601,"ibr47",-0.76394837224559,1.99604836461208,"ibr47_0_100","0_100",-0.0329175373922625,"-0.392311171551987",5.35
"56447",-0.207523391651113,-1.26090240208601,"ibr47",1.31020706185395,-0.767919455723426,"ibr47_2250_0","2250_0",-0.818661925341339,"-0.392311171551987",4.54
"56448",-0.207523391651113,-1.26090240208601,"ibr47",-0.76394837224559,-0.0769275006395489,"ibr47_0_25","0_25",0.0232070617469571,"-0.392311171551987",5.52
"56450",-0.207523391651113,-1.26090240208601,"ibr49",1.31020706185395,-0.767919455723426,"ibr49_2250_0","2250_0",-1.2746742933475,"-0.392311171551987",3.1
"56451",-0.207523391651113,-1.26090240208601,"ibr49",-0.76394837224559,1.30505640952821,"ibr49_0_75","0_75",-0.568105679184106,"-0.392311171551987",4.41428571428571
"56452",-0.207523391651113,-1.26090240208601,"ibr49",-0.76394837224559,0.614064454444328,"ibr49_0_50","0_50",-0.531023354752838,"-0.392311171551987",4.56
"56453",-0.207523391651113,-1.26090240208601,"ibr49",-0.76394837224559,-0.767919455723426,"ibr49_0_0","0_0",-0.467883180721216,"-0.392311171551987",4.74
"56454",-0.207523391651113,-1.26090240208601,"ibr49",2.0015922065538,-0.767919455723426,"ibr49_3000_0","3000_0",-1.27857183495439,"-0.392311171551987",2.1
"56455",-0.207523391651113,-1.26090240208601,"ibr49",-0.76394837224559,1.99604836461208,"ibr49_0_100","0_100",-0.958973423189388,"-0.392311171551987",4.6
"56456",-0.207523391651113,-1.26090240208601,"ibr49",-0.76394837224559,-0.0769275006395489,"ibr49_0_25","0_25",-0.488929905398423,"-0.392311171551987",4.4
"56457",-0.207523391651113,-1.26090240208601,"ibr49",0.618821917154106,-0.767919455723426,"ibr49_1500_0","1500_0",-1.09928492103744,"-0.392311171551987",4.17
"56458",-0.207523391651113,-1.26090240208601,"ibr49",-0.0725632275457418,-0.767919455723426,"ibr49_750_0","750_0",-0.762537326202119,"-0.392311171551987",4.34
"58097",-0.207523391651113,0.0563104735967024,"ibr41",-0.0725632275457418,-0.767919455723426,"ibr41_750_0","750_0",0.584453053139155,"-0.392311171551987",5.61
